params,folds,accuracies,efficiencies,total_times
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",9,0.85,0.0009870290756225585,0.01988506317138672
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",0,0.9,0.0015395641326904296,0.030956506729125977
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",1,0.9,0.0015240192413330078,0.03063368797302246
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",2,0.65,0.0015255331993103028,0.030658483505249023
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",3,0.9,0.001593017578125,0.03200674057006836
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",4,0.9,0.001580190658569336,0.03178763389587402
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",5,0.9,0.001544821262359619,0.031054973602294922
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",6,0.95,0.00152895450592041,0.030733823776245117
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",7,0.9,0.0015189170837402344,0.03056788444519043
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",8,0.95,0.0015451908111572266,0.031058788299560547
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",9,0.85,0.0015597820281982421,0.03138375282287598
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",0,0.9,0.001076650619506836,0.021685361862182617
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",1,0.9,0.0010734081268310546,0.02161383628845215
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",2,0.65,0.001198124885559082,0.024104833602905273
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",3,0.9,0.0010764360427856444,0.02167510986328125
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",4,0.9,0.0010771632194519043,0.02174997329711914
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",5,0.9,0.0010728120803833007,0.02160024642944336
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",6,0.95,0.001027357578277588,0.020699739456176758
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",7,0.9,0.0010591983795166016,0.021328210830688477
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",8,0.95,0.0010155558586120606,0.02046346664428711
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DF'}",9,0.85,0.001063370704650879,0.021411657333374023
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",0,0.9,0.001125645637512207,0.022654056549072266
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",1,0.9,0.001046741008758545,0.021079063415527344
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",2,0.6,0.0012084245681762695,0.024310827255249023
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",3,0.9,0.001141190528869629,0.02296900749206543
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",4,0.9,0.0010968327522277832,0.022072315216064453
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",5,0.9,0.0011426448822021485,0.022992610931396484
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",6,0.95,0.0010759949684143067,0.02166008949279785
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",7,0.9,0.001120305061340332,0.022549152374267578
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",8,0.95,0.0011336088180541992,0.022872447967529297
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'DD'}",9,0.85,0.0011378884315490722,0.022934675216674805
