params,folds,accuracies,efficiencies,total_times
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",0,0.2,0.0036646008491516115,0.07329201698303223
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",1,0.15,0.004223835468292236,0.08447670936584473
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",2,0.35,0.004069149494171143,0.08138298988342285
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",3,0.25,0.0040190696716308595,0.08038139343261719
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",4,0.25,0.003233969211578369,0.06467938423156738
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",5,0.25,0.004849743843078613,0.09699487686157227
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",6,0.3,0.0036667346954345702,0.0733346939086914
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",7,0.1,0.0028426527976989748,0.06513667106628418
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",8,0.2,0.004062008857727051,0.08124017715454102
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",9,0.4,0.003252744674682617,0.07306146621704102
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",0,0.2,0.0040418744087219235,0.08083748817443848
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",1,0.2,0.0028590083122253416,0.057180166244506836
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",2,0.4,0.0032558560371398924,0.07319927215576172
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",3,0.25,0.0032263278961181642,0.07276153564453125
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",4,0.3,0.0028538227081298826,0.0571293830871582
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",5,0.25,0.0032413363456726073,0.06482672691345215
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",6,0.4,0.002835845947265625,0.0567169189453125
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",7,0.1,0.0032629132270812987,0.06525826454162598
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",8,0.2,0.004478907585144043,0.08957815170288086
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",9,0.4,0.0028765082359313967,0.06552982330322266
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",0,0.15,0.003272390365600586,0.06544780731201172
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",1,0.15,0.004469037055969238,0.08938074111938477
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",2,0.35,0.0036714673042297363,0.08161282539367676
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",3,0.25,0.003652632236480713,0.07305264472961426
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",4,0.25,0.004048609733581543,0.08931851387023926
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",5,0.25,0.00447009801864624,0.0894019603729248
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",6,0.3,0.005261719226837158,0.10523438453674316
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",7,0.1,0.002831435203552246,0.05662870407104492
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",8,0.2,0.003250420093536377,0.07303810119628906
"{'ds': 'vowel', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",9,0.4,0.0032552599906921385,0.07338356971740723
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",0,0.25,0.0032393336296081543,0.06478667259216309
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",1,0.3,0.002422785758972168,0.04845571517944336
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",2,0.5,0.002028167247772217,0.040563344955444336
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",3,0.3,0.003104579448699951,0.06209158897399902
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",4,0.35,0.0028581857681274415,0.05716371536254883
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",5,0.3,0.003645074367523193,0.07290148735046387
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",6,0.5,0.0028401851654052735,0.07311654090881348
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",7,0.35,0.0024649739265441895,0.04929947853088379
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",8,0.25,0.0024472475051879883,0.048944950103759766
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",9,0.55,0.002037632465362549,0.04875063896179199
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",0,0.25,0.0036502957344055178,0.0813758373260498
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",1,0.25,0.005178558826446533,0.10357117652893066
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",2,0.55,0.003645479679107666,0.08094215393066406
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",3,0.3,0.004018521308898926,0.08037042617797852
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",4,0.4,0.003252160549163818,0.06504321098327637
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",5,0.35,0.003650665283203125,0.08106684684753418
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",6,0.5,0.0036742329597473145,0.08148837089538574
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",7,0.35,0.003276193141937256,0.06552386283874512
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",8,0.25,0.003665316104888916,0.08170747756958008
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",9,0.55,0.003651416301727295,0.08107280731201172
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",0,0.3,0.003016245365142822,0.060324907302856445
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",1,0.3,0.003646671772003174,0.07293343544006348
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",2,0.55,0.002448427677154541,0.04896855354309082
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",3,0.3,0.0032466769218444822,0.06493353843688965
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",4,0.4,0.0032600760459899902,0.07313799858093262
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",5,0.35,0.003248751163482666,0.06497502326965332
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",6,0.55,0.00324786901473999,0.07254171371459961
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",7,0.35,0.0032569289207458494,0.06513857841491699
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",8,0.25,0.0032729268074035644,0.06545853614807129
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",9,0.55,0.0032562613487243652,0.0651252269744873
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",0,0.25,0.0036465764045715333,0.07293152809143066
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",1,0.25,0.0037289738655090334,0.07457947731018066
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",2,0.55,0.0037981629371643066,0.07596325874328613
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",3,0.3,0.0033300280570983886,0.06660056114196777
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",4,0.4,0.0036384224891662597,0.0727684497833252
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",5,0.35,0.0044915199279785155,0.08983039855957031
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",6,0.5,0.004078209400177002,0.08156418800354004
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",7,0.35,0.00412520170211792,0.0825040340423584
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",8,0.25,0.004444515705108643,0.08889031410217285
"{'ds': 'vowel', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",9,0.55,0.0036473751068115236,0.07320547103881836
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",0,0.1,0.002116191387176514,0.05695939064025879
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",1,0.05,0.0016383647918701172,0.032767295837402344
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",2,0.15,0.0028650879859924315,0.05730175971984863
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",3,0.25,0.0020364761352539063,0.04885149002075195
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",4,0.3,0.0020058393478393556,0.04011678695678711
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",5,0.2,0.002010190486907959,0.04846644401550293
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",6,0.1,0.0020309090614318848,0.04883575439453125
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",7,0.05,0.002433335781097412,0.04866671562194824
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",8,0.05,0.002039313316345215,0.0407862663269043
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",9,0.3,0.0020661234855651857,0.04132246971130371
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",0,0.15,0.00326082706451416,0.07025885581970215
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",1,0.05,0.003658103942871094,0.07316207885742188
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",2,0.1,0.004161691665649414,0.08323383331298828
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",3,0.2,0.004052293300628662,0.09716582298278809
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",4,0.25,0.004052436351776123,0.08104872703552246
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",5,0.2,0.0032643795013427733,0.06528759002685547
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",6,0.1,0.004453647136688233,0.08907294273376465
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",7,0.05,0.004014205932617187,0.08028411865234375
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",8,0.05,0.0032642126083374024,0.06528425216674805
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",9,0.3,0.004456448554992676,0.09761404991149902
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",0,0.15,0.0032551050186157226,0.07312893867492676
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",1,0.05,0.0036339759826660156,0.07267951965332031
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",2,0.1,0.0032402992248535155,0.06480598449707031
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",3,0.2,0.0036350131034851075,0.07270026206970215
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",4,0.4,0.0028335213661193847,0.056670427322387695
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",5,0.2,0.0040560603141784664,0.08112120628356934
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",6,0.1,0.0028321266174316405,0.0649423599243164
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",7,0.05,0.004844081401824951,0.09688162803649902
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",8,0.05,0.0036486148834228515,0.07297229766845703
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",9,0.3,0.002832281589508057,0.06464552879333496
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",0,0.1,0.0040578007698059086,0.08115601539611816
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",1,0.05,0.002852165699005127,0.06508827209472656
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",2,0.1,0.003288161754608154,0.06576323509216309
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",3,0.2,0.0032190799713134764,0.06438159942626953
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",4,0.25,0.002834939956665039,0.0648643970489502
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",5,0.2,0.004050135612487793,0.08100271224975586
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",6,0.1,0.0028404474258422853,0.0568089485168457
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",7,0.05,0.003244936466217041,0.06489872932434082
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",8,0.05,0.0032488226890563963,0.06497645378112793
"{'ds': 'vowel', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",9,0.3,0.0036455512046813963,0.07291102409362793
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",0,0.25,0.0024277687072753905,0.05665731430053711
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",1,0.2,0.0016385316848754883,0.04075026512145996
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",2,0.45,0.0024447083473205567,0.056867361068725586
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",3,0.3,0.0024309039115905763,0.04861807823181152
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",4,0.35,0.002417778968811035,0.0483555793762207
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",5,0.25,0.0020411133766174315,0.041079044342041016
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",6,0.45,0.002018284797668457,0.0483701229095459
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",7,0.15,0.0024071693420410155,0.04814338684082031
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",8,0.25,0.002044963836669922,0.04089927673339844
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",9,0.55,0.002030980587005615,0.040619611740112305
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",0,0.25,0.0032605767250061036,0.06521153450012207
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",1,0.15,0.0036438345909118653,0.08092355728149414
"{'ds': 'vowel', 'K': 7, 'voting': 'BC', 'retention': 'AR'}",2,0.5,0.004840075969696045,0.09695124626159668
