params,folds,accuracies,efficiencies,total_times
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",5,0.85,0.0034944891929626467,0.07208895683288574
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",6,0.95,0.0036306142807006835,0.07366776466369629
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",7,0.9,0.0034119844436645507,0.06925630569458008
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",8,0.9,0.00387650728225708,0.07854247093200684
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'AR'}",9,0.85,0.0038664579391479493,0.07832717895507812
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",0,1.0,0.0026610493659973145,0.05532407760620117
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",1,0.9,0.0023485541343688963,0.04890751838684082
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",2,0.65,0.0027385234832763674,0.05576038360595703
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",3,0.9,0.002386474609375,0.0477294921875
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",4,0.9,0.002348446846008301,0.04802393913269043
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",5,0.9,0.0022702097892761232,0.046404123306274414
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",6,0.95,0.0026212096214294433,0.05442547798156738
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",7,0.9,0.0023179054260253906,0.048432350158691406
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",8,0.9,0.002194976806640625,0.04590749740600586
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DF'}",9,0.85,0.0024571895599365236,0.05020427703857422
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DD'}",0,1.0,0.0031126976013183595,0.06225395202636719
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DD'}",1,0.9,0.0030443787574768065,0.06289076805114746
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DD'}",2,0.65,0.0027606010437011717,0.05622100830078125
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DD'}",3,0.95,0.002912759780883789,0.05920910835266113
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DD'}",4,0.9,0.002617621421813965,0.05338621139526367
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DD'}",5,0.9,0.0029712915420532227,0.06144905090332031
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DD'}",6,0.95,0.0024190425872802736,0.05045294761657715
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DD'}",7,0.9,0.0031035423278808595,0.06341123580932617
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DD'}",8,0.9,0.0027638912200927735,0.05627775192260742
"{'ds': 'pen-based', 'K': 3, 'voting': 'MP', 'retention': 'DD'}",9,0.85,0.0025690078735351564,0.054338693618774414
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",0,1.0,0.002118837833404541,0.04337644577026367
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",1,1.0,0.0023838400840759276,0.048615217208862305
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",2,0.75,0.0019263148307800293,0.040917158126831055
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",3,0.85,0.0021759867668151855,0.04455089569091797
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",4,0.9,0.002624845504760742,0.054430246353149414
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",5,0.9,0.001679074764251709,0.03546142578125
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",6,0.95,0.0015972733497619628,0.03381824493408203
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",7,0.9,0.001643204689025879,0.034219980239868164
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",8,0.9,0.0016649484634399414,0.034230709075927734
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'NR'}",9,0.85,0.0021375417709350586,0.044632673263549805
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",0,1.0,0.002894461154937744,0.06005263328552246
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",1,1.0,0.00327153205871582,0.06637406349182129
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",2,0.8,0.005835270881652832,0.11872506141662598
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",3,0.8,0.002833688259124756,0.05765557289123535
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",4,0.9,0.00303727388381958,0.06266379356384277
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",5,0.9,0.0028160572052001952,0.058347463607788086
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",6,0.95,0.003792858123779297,0.07790017127990723
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",7,0.9,0.004898619651794433,0.09928393363952637
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",8,0.9,0.0029415965080261232,0.061150312423706055
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'AR'}",9,0.85,0.0037603378295898438,0.07723879814147949
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",0,1.0,0.0017556071281433106,0.03606748580932617
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",1,1.0,0.003461587429046631,0.07016968727111816
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",2,0.75,0.0019387483596801757,0.039804697036743164
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",3,0.85,0.002305912971496582,0.04698824882507324
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",4,0.9,0.0023124098777770998,0.04831385612487793
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",5,0.9,0.0026131272315979004,0.05423140525817871
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",6,0.95,0.0018116116523742675,0.0382535457611084
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",7,0.9,0.0019939422607421877,0.04188799858093262
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",8,0.9,0.001774001121520996,0.03642749786376953
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DF'}",9,0.85,0.0017821669578552246,0.036606550216674805
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",0,1.0,0.0026966214179992678,0.05603599548339844
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",1,1.0,0.0029444336891174317,0.06093645095825195
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",2,0.8,0.0024894237518310546,0.05080366134643555
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",3,0.85,0.0021314263343811036,0.043561697006225586
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",4,0.9,0.0024164199829101564,0.04932808876037598
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",5,0.9,0.002572917938232422,0.05263400077819824
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",6,0.95,0.0029068589210510254,0.06121563911437988
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",7,0.9,0.0024727463722229006,0.05040764808654785
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",8,0.9,0.002397584915161133,0.0506749153137207
"{'ds': 'pen-based', 'K': 3, 'voting': 'BC', 'retention': 'DD'}",9,0.85,0.0025441765785217283,0.0530855655670166
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",0,0.85,0.002057814598083496,0.04221534729003906
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",1,0.9,0.002191317081451416,0.0457768440246582
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",2,0.55,0.002235996723175049,0.04665207862854004
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",3,0.85,0.0018745183944702149,0.03842759132385254
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",4,0.9,0.0016741156578063965,0.0350031852722168
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",5,0.9,0.0024850130081176757,0.05076122283935547
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",6,0.9,0.0018171191215515137,0.0380399227142334
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",7,0.85,0.0017786145210266114,0.036689043045043945
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",8,0.9,0.0025995373725891113,0.0552365779876709
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'NR'}",9,0.85,0.00207211971282959,0.0435333251953125
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",0,0.85,0.0035999774932861327,0.07398724555969238
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",1,0.9,0.0030377984046936037,0.06278610229492188
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",2,0.6,0.0032181382179260255,0.06648755073547363
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",3,0.85,0.0033413052558898928,0.06875371932983398
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",4,0.9,0.004294967651367188,0.08806014060974121
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",5,0.9,0.0032558202743530273,0.06679725646972656
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",6,0.85,0.003514993190765381,0.07230067253112793
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",7,0.85,0.002752959728240967,0.05695509910583496
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",8,0.9,0.0038126111030578613,0.07820010185241699
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'AR'}",9,0.85,0.0028038263320922852,0.057964324951171875
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",0,0.85,0.0018315315246582031,0.03868722915649414
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",1,0.9,0.0028560876846313475,0.058122873306274414
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",2,0.6,0.002975153923034668,0.060503244400024414
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",3,0.85,0.0019211292266845704,0.04002642631530762
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",4,0.9,0.003148818016052246,0.06520557403564453
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",5,0.9,0.0017484545707702637,0.03703665733337402
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",6,0.9,0.0017195940017700195,0.03539156913757324
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",7,0.85,0.0022276997566223144,0.046645402908325195
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",8,0.9,0.0017763972282409668,0.03770852088928223
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DF'}",9,0.85,0.0025423765182495117,0.05190753936767578
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",0,0.85,0.0025664687156677244,0.053113698959350586
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",1,0.9,0.002948951721191406,0.05991959571838379
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",2,0.55,0.002568209171295166,0.05489397048950195
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",3,0.85,0.0020328402519226075,0.04160642623901367
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",4,0.9,0.002747809886932373,0.05604076385498047
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",5,0.9,0.0020334482192993163,0.043001413345336914
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",6,0.85,0.002486896514892578,0.051694631576538086
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",7,0.85,0.00249481201171875,0.05220770835876465
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",8,0.9,0.0021293044090270998,0.044518470764160156
"{'ds': 'pen-based', 'K': 5, 'voting': 'MP', 'retention': 'DD'}",9,0.85,0.0021209239959716795,0.044680118560791016
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",0,1.0,0.0017393231391906738,0.03676342964172363
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",1,0.9,0.0021140217781066895,0.04416680335998535
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",2,0.55,0.001781463623046875,0.03793740272521973
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",3,0.9,0.001873946189880371,0.03909182548522949
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",4,0.9,0.0021795153617858885,0.0446319580078125
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",5,0.95,0.00174943208694458,0.036161184310913086
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",6,0.95,0.0020251035690307616,0.04208803176879883
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",7,0.9,0.0020220279693603516,0.042780399322509766
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",8,0.95,0.0017049551010131837,0.03626108169555664
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'NR'}",9,0.85,0.0016116738319396974,0.034407854080200195
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",0,1.0,0.0033966541290283204,0.06893277168273926
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",1,0.9,0.003829550743103027,0.07869434356689453
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",2,0.65,0.0032853245735168456,0.06816315650939941
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",3,0.95,0.003379809856414795,0.06990647315979004
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",4,0.9,0.0034410834312438967,0.07050061225891113
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",5,0.95,0.0028157591819763183,0.05842018127441406
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",6,0.95,0.0028661131858825684,0.05872344970703125
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",7,0.9,0.0037532687187194825,0.07548809051513672
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",8,0.95,0.0033825397491455077,0.06881499290466309
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'AR'}",9,0.85,0.0033269762992858888,0.06861090660095215
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",0,1.0,0.0016527533531188964,0.03511977195739746
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",1,0.9,0.0019447922706604004,0.040921926498413086
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",2,0.65,0.0024110913276672364,0.050672292709350586
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",3,0.9,0.0021461844444274902,0.04504585266113281
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",4,0.9,0.0022235512733459473,0.045355796813964844
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",5,0.95,0.002168083190917969,0.04489254951477051
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",6,0.95,0.002581357955932617,0.05264568328857422
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",7,0.9,0.0030308961868286133,0.06252431869506836
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",8,0.95,0.0020728468894958495,0.043743133544921875
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DF'}",9,0.85,0.002235007286071777,0.04661750793457031
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",0,1.0,0.0024383187294006346,0.05022263526916504
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",1,0.9,0.002553284168243408,0.05236625671386719
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",2,0.6,0.002766108512878418,0.05772972106933594
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",3,0.9,0.0019263029098510742,0.039793968200683594
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",4,0.9,0.002815139293670654,0.059157371520996094
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",5,0.95,0.002494704723358154,0.05088067054748535
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",6,0.95,0.0028938889503479005,0.05981945991516113
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",7,0.9,0.0020046114921569826,0.0423274040222168
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",8,0.95,0.002275550365447998,0.04771161079406738
"{'ds': 'pen-based', 'K': 5, 'voting': 'BC', 'retention': 'DD'}",9,0.85,0.0019568085670471193,0.04109311103820801
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",0,0.85,0.002019679546356201,0.04232192039489746
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",1,0.8,0.001966536045074463,0.040329933166503906
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",2,0.55,0.001762986183166504,0.03621840476989746
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",3,0.8,0.0022571802139282225,0.046645402908325195
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",4,0.75,0.0015769600868225098,0.03353381156921387
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",5,0.9,0.002373802661895752,0.04747605323791504
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",6,0.85,0.0022890448570251467,0.04671812057495117
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",7,0.8,0.0020084381103515625,0.041547536849975586
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",8,0.9,0.0016017436981201171,0.03297615051269531
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'NR'}",9,0.75,0.0017256021499633789,0.037456512451171875
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",0,0.85,0.0035624146461486817,0.07328343391418457
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",1,0.8,0.0028199315071105956,0.05737566947937012
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",2,0.55,0.004589927196502685,0.09373855590820312
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",3,0.8,0.003469669818878174,0.07173681259155273
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",4,0.8,0.00341566801071167,0.07051515579223633
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",5,0.9,0.0035576581954956054,0.07431340217590332
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",6,0.8,0.0031968355178833008,0.06487631797790527
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",7,0.85,0.003299260139465332,0.06752562522888184
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",8,0.9,0.003204798698425293,0.06528043746948242
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'AR'}",9,0.8,0.0035374283790588377,0.07344627380371094
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",0,0.85,0.002462303638458252,0.05118131637573242
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",1,0.8,0.0024052023887634276,0.05020427703857422
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",2,0.55,0.002573084831237793,0.05353212356567383
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",3,0.8,0.0018241167068481444,0.03850245475769043
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",4,0.8,0.0018222332000732422,0.03741955757141113
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",5,0.9,0.001874232292175293,0.03843212127685547
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",6,0.8,0.0022575736045837404,0.04702591896057129
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",7,0.8,0.0025140047073364258,0.051276445388793945
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",8,0.9,0.002228844165802002,0.04656553268432617
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DF'}",9,0.75,0.002064228057861328,0.04338359832763672
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",0,0.85,0.0019564747810363768,0.0406947135925293
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",1,0.8,0.0031083345413208006,0.06387519836425781
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",2,0.55,0.003686058521270752,0.07584452629089355
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",3,0.8,0.002217674255371094,0.04595780372619629
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",4,0.75,0.0018253207206726074,0.03947329521179199
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",5,0.9,0.0025260090827941895,0.051445722579956055
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",6,0.85,0.0019545674324035643,0.04024505615234375
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",7,0.85,0.0039058804512023928,0.08017253875732422
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",8,0.9,0.003135824203491211,0.06471753120422363
"{'ds': 'pen-based', 'K': 7, 'voting': 'MP', 'retention': 'DD'}",9,0.75,0.0028189897537231447,0.058429718017578125
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",0,0.9,0.0025719285011291506,0.05306410789489746
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",1,0.9,0.002683424949645996,0.05476546287536621
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",2,0.55,0.0017746210098266602,0.03644275665283203
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",3,0.9,0.0016165733337402343,0.034455299377441406
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",4,0.9,0.0027028799057006838,0.05605769157409668
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",5,0.9,0.001680612564086914,0.03454113006591797
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",6,0.95,0.001999831199645996,0.041690826416015625
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",7,0.9,0.002486264705657959,0.05256175994873047
"{'ds': 'pen-based', 'K': 7, 'voting': 'BC', 'retention': 'NR'}",8,0.95,0.0016713857650756836,0.03514289855957031
